customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date,primary_risk_driver
CUST10383,Business,United Kingdom,Manufacturing,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2026-07-07,2028-07-06,Source of Wealth
CUST10384,Business,Iran,Hospitality,0,0,0,1,1,1,1,1,100.0,25,Low,0,Approved,2025-10-20,2027-10-20,High-Risk Geography
CUST10385,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-02-28,2028-02-28,Standard Risk
CUST10386,Individual,Nigeria,Hospitality,0,0,0,1,1,1,0,1,80.0,34,Moderate,0,Periodic Review,2026-07-09,2027-07-09,High-Risk Geography
CUST10387,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-07-26,2028-07-25,Standard Risk
CUST10388,Business,United States,Import/Export,0,0,0,1,0,0,1,1,60.0,28,Low,0,Remediation,2024-09-08,2026-09-08,KYC Documentation
CUST10389,Business,Nigeria,FinTech,0,0,0,0,1,1,1,1,80.0,41,Moderate,0,Approved,2025-12-05,2026-12-05,High-Risk Geography
CUST10390,Business,Nigeria,Import/Export,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-04-11,2026-04-11,High-Risk Geography
CUST10391,Individual,Iran,Consulting,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2026-01-16,2027-01-16,High-Risk Geography
CUST10392,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-06-30,2027-06-30,Standard Risk
CUST10393,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2024-09-08,2026-09-08,Standard Risk
CUST10394,Individual,Nigeria,Hospitality,0,0,1,0,1,1,1,1,80.0,53,Moderate,1,Periodic Review,2026-08-31,2027-08-31,Adverse Media
CUST10395,Business,Canada,FinTech,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-08-09,2028-08-08,Standard Risk
CUST10396,Business,United States,Logistics,0,0,0,1,0,1,1,1,80.0,18,Low,0,Periodic Review,2025-04-16,2027-04-16,KYC Documentation
CUST10397,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2025-06-10,2027-06-10,Source of Wealth
CUST10398,Business,United States,FinTech,0,0,0,1,0,1,1,1,80.0,23,Low,0,Approved,2025-04-23,2027-04-23,KYC Documentation
CUST10399,Business,Brazil,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-07-03,2027-07-03,Standard Risk
CUST10400,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-10-01,2026-10-01,Standard Risk
CUST10401,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-08-14,2028-08-13,Standard Risk
CUST10402,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-06-13,2027-06-13,Standard Risk
CUST10403,Business,United States,Manufacturing,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-02-17,2027-02-17,Standard Risk
CUST10404,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-02-19,2027-02-19,Standard Risk
CUST10405,Business,United Kingdom,FinTech,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2024-12-13,2026-12-13,KYC Documentation
CUST10406,Individual,United States,Hospitality,0,0,0,1,1,0,1,0,60.0,31,Moderate,0,Remediation,2026-07-24,2027-07-24,KYC Documentation
CUST10407,Individual,China,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-09-02,2026-09-02,Standard Risk
CUST10408,Business,United States,Import/Export,0,0,0,1,0,1,0,1,60.0,30,Moderate,0,Remediation,2026-02-03,2027-02-03,KYC Documentation
CUST10409,Individual,United Kingdom,Technology,0,0,1,1,1,1,1,1,100.0,28,Low,1,Approved,2026-02-02,2028-02-02,Adverse Media
CUST10410,Individual,Brazil,Healthcare,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-02-13,2027-02-13,Standard Risk
CUST10411,Business,Mexico,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-11-24,2027-11-24,Standard Risk
CUST10412,Business,United Kingdom,Manufacturing,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-04-21,2028-04-20,Standard Risk
CUST10413,Individual,United States,Healthcare,0,0,0,1,1,1,0,1,80.0,16,Low,0,Approved,2025-06-09,2027-06-09,KYC Documentation
CUST10414,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-12-11,2027-12-11,Standard Risk
CUST10415,Individual,Mexico,Construction,0,0,0,1,1,0,1,0,60.0,28,Low,0,Pending Documents,2026-05-13,2028-05-12,KYC Documentation
CUST10416,Individual,Iran,Construction,0,0,0,1,1,0,1,0,60.0,48,Moderate,0,Remediation,2025-02-23,2026-02-23,High-Risk Geography
CUST10417,Individual,Mexico,Technology,0,0,1,1,1,1,1,1,100.0,34,Moderate,1,Approved,2026-01-06,2027-01-06,Adverse Media
CUST10418,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-06-01,2027-06-01,Standard Risk
CUST10419,Business,Nigeria,FinTech,0,0,0,1,1,1,1,1,100.0,27,Low,0,Approved,2025-04-03,2027-04-03,High-Risk Geography
CUST10420,Business,United States,Logistics,0,0,1,1,0,1,0,1,60.0,43,Moderate,1,Remediation,2026-03-12,2027-03-12,Adverse Media
CUST10421,Business,United States,Manufacturing,0,0,0,1,1,0,1,1,80.0,27,Low,0,Approved,2026-02-20,2028-02-20,KYC Documentation
CUST10422,Individual,Canada,Technology,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-04-04,2027-04-04,Source of Wealth
CUST10423,Individual,Russia,Construction,0,0,0,1,1,0,1,1,80.0,36,Moderate,0,Approved,2025-02-10,2026-02-10,High-Risk Geography
CUST10424,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-07-19,2027-07-19,Standard Risk
CUST10425,Individual,Nigeria,Retail,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2024-10-13,2025-10-13,High-Risk Geography
CUST10426,Individual,United States,Technology,0,0,1,1,1,1,1,1,100.0,29,Low,1,Periodic Review,2024-12-12,2026-12-12,Adverse Media
CUST10427,Business,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2026-06-09,2028-06-08,Standard Risk
CUST10428,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-10-30,2026-10-30,Standard Risk
CUST10429,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-06-13,2028-06-12,Standard Risk
CUST10430,Individual,United Arab Emirates,Finance,0,0,0,1,1,0,1,1,80.0,40,Moderate,0,Periodic Review,2025-01-31,2026-01-31,High-Risk Geography
CUST10431,Business,United States,Logistics,0,0,1,1,1,1,1,0,80.0,35,Moderate,1,Approved,2026-02-04,2027-02-04,Adverse Media
CUST10432,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-03-28,2027-03-28,Standard Risk
CUST10433,Individual,China,Finance,1,0,0,1,1,1,1,1,100.0,31,Moderate,1,Approved,2026-02-14,2027-02-14,PEP
CUST10434,Individual,Turkey,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Periodic Review,2025-02-07,2027-02-07,High-Risk Geography
CUST10435,Individual,United States,Technology,1,0,0,0,1,1,1,1,80.0,45,Moderate,1,Periodic Review,2026-01-10,2027-01-10,PEP
CUST10436,Individual,United States,Finance,1,0,0,1,1,1,1,1,100.0,36,Moderate,1,Approved,2025-12-31,2026-12-31,PEP
CUST10437,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-08-04,2027-08-04,Standard Risk
CUST10438,Individual,Iran,Retail,0,0,0,0,1,1,1,1,80.0,43,Moderate,0,Approved,2025-02-12,2026-02-12,High-Risk Geography
CUST10439,Individual,Turkey,Retail,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-06-12,2026-06-12,High-Risk Geography
CUST10440,Individual,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-08-04,2027-08-04,Standard Risk
CUST10441,Business,India,Consulting,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-08-23,2028-08-22,Standard Risk
CUST10442,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-12-27,2026-12-27,Standard Risk
CUST10443,Individual,Canada,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2024-09-16,2026-09-16,Standard Risk
CUST10444,Business,United States,FinTech,0,0,0,1,0,1,1,1,80.0,17,Low,0,Periodic Review,2026-04-01,2028-03-31,KYC Documentation
CUST10445,Business,United Arab Emirates,Consulting,0,0,0,1,1,1,1,0,80.0,37,Moderate,0,Approved,2026-05-14,2027-05-14,High-Risk Geography
CUST10446,Business,United States,FinTech,0,0,1,1,1,1,1,1,100.0,35,Moderate,1,Approved,2025-12-09,2026-12-09,Adverse Media
CUST10447,Business,China,Consulting,0,0,0,1,1,0,1,1,80.0,21,Low,0,Approved,2025-08-24,2027-08-24,KYC Documentation
CUST10448,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-04-02,2028-04-01,Standard Risk
CUST10449,Individual,Nigeria,Consulting,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-01-14,2026-01-14,High-Risk Geography
CUST10450,Business,United States,Import/Export,0,0,0,0,1,1,1,1,80.0,18,Low,0,Periodic Review,2025-07-13,2027-07-13,Source of Wealth
CUST10451,Individual,United States,Finance,0,0,1,0,1,1,1,1,80.0,38,Moderate,1,Approved,2024-11-24,2025-11-24,Adverse Media
CUST10452,Individual,United States,Education,0,0,0,0,1,1,1,0,60.0,25,Low,0,Remediation,2025-10-10,2027-10-10,Source of Wealth
CUST10453,Business,United States,Import/Export,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-10-29,2026-10-29,Standard Risk
CUST10454,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-27,2027-02-27,Standard Risk
CUST10455,Individual,Turkey,Hospitality,0,0,0,1,1,1,1,1,100.0,28,Low,0,Periodic Review,2026-03-09,2028-03-08,High-Risk Geography
CUST10456,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,0,1,80.0,14,Low,0,Approved,2025-03-25,2027-03-25,KYC Documentation
CUST10457,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-21,2027-10-21,Standard Risk
CUST10458,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-06-26,2028-06-25,Standard Risk
CUST10459,Individual,United States,Retail,1,0,0,1,1,1,1,1,100.0,35,Moderate,1,Periodic Review,2025-02-25,2026-02-25,PEP
CUST10460,Individual,Canada,Finance,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-03-01,2028-02-29,Source of Wealth
CUST10461,Individual,United Kingdom,Technology,0,0,0,1,1,0,1,1,80.0,24,Low,0,Periodic Review,2026-07-28,2028-07-27,KYC Documentation
CUST10462,Business,Brazil,Retail,0,0,1,1,1,1,1,1,100.0,30,Moderate,1,Approved,2025-04-14,2026-04-14,Adverse Media
CUST10463,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-06-17,2028-06-16,Standard Risk
CUST10464,Business,Iran,Consulting,0,0,0,1,0,1,1,1,80.0,40,Moderate,0,Approved,2025-05-17,2026-05-17,High-Risk Geography
CUST10465,Individual,India,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-27,2027-01-27,Standard Risk
CUST10466,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-27,2027-03-27,Standard Risk
CUST10467,Business,Turkey,Manufacturing,1,0,0,1,1,1,1,1,100.0,54,Moderate,1,Approved,2025-11-22,2026-11-22,PEP
CUST10468,Individual,United States,Education,0,0,1,1,1,1,1,1,100.0,30,Moderate,1,Approved,2025-03-14,2026-03-14,Adverse Media
CUST10469,Business,China,Manufacturing,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-12-01,2027-12-01,Standard Risk
CUST10470,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-03-11,2027-03-11,Standard Risk
CUST10471,Business,India,Consulting,0,0,0,1,0,1,0,1,60.0,32,Moderate,0,Pending Documents,2026-07-09,2027-07-09,KYC Documentation
CUST10472,Individual,India,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-07-08,2028-07-07,Standard Risk
CUST10473,Business,China,Consulting,0,0,1,1,0,1,1,1,80.0,41,Moderate,1,Approved,2025-11-28,2026-11-28,Adverse Media
CUST10474,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-06-15,2027-06-15,Standard Risk
CUST10475,Business,United States,Hospitality,0,0,1,1,0,1,1,1,80.0,36,Moderate,1,Approved,2025-07-10,2026-07-10,Adverse Media
CUST10476,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-08,2026-12-08,Standard Risk
CUST10477,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-01-19,2028-01-19,Standard Risk
CUST10478,Business,United States,Logistics,0,0,0,0,1,0,1,1,60.0,31,Moderate,0,Remediation,2025-02-08,2026-02-08,Source of Wealth
CUST10479,Individual,Nigeria,Technology,0,0,0,0,1,1,1,0,60.0,44,Moderate,0,Pending Documents,2025-12-20,2026-12-20,High-Risk Geography
CUST10480,Individual,United States,Construction,0,1,0,1,1,1,1,1,100.0,52,Moderate,1,EDD Review,2026-03-09,2027-03-09,Sanctions
CUST10481,Individual,Russia,Technology,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-02-12,2027-02-12,High-Risk Geography
CUST10482,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-04-08,2028-04-07,Standard Risk
CUST10483,Individual,China,Retail,0,0,0,1,1,1,0,0,60.0,21,Low,0,Remediation,2024-11-06,2026-11-06,KYC Documentation
CUST10484,Individual,United States,Finance,0,0,0,0,1,0,1,1,60.0,34,Moderate,0,Remediation,2025-08-12,2026-08-12,Source of Wealth
CUST10485,Business,India,Real Estate,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-12-13,2027-12-13,Standard Risk
CUST10486,Individual,Turkey,Retail,0,0,1,1,1,1,1,1,100.0,44,Moderate,1,Periodic Review,2025-03-19,2026-03-19,Adverse Media
CUST10487,Individual,United Kingdom,Education,0,0,0,1,1,1,1,0,80.0,14,Low,0,Periodic Review,2025-08-26,2027-08-26,KYC Documentation
CUST10488,Business,Canada,Manufacturing,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2024-10-18,2026-10-18,Standard Risk
CUST10489,Business,United Arab Emirates,Import/Export,0,0,0,1,0,1,1,1,80.0,36,Moderate,0,Approved,2026-02-16,2027-02-16,High-Risk Geography
CUST10490,Individual,United States,Education,0,0,0,0,1,1,1,1,80.0,25,Low,0,Approved,2025-01-24,2027-01-24,Source of Wealth
CUST10491,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-01-12,2027-01-12,Standard Risk
CUST10492,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-11-21,2027-11-21,Standard Risk
CUST10493,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-11-03,2027-11-03,Standard Risk
CUST10494,Individual,United States,Retail,0,0,1,1,1,1,0,0,60.0,38,Moderate,1,Remediation,2026-04-22,2027-04-22,Adverse Media
CUST10495,Individual,United States,Consulting,0,0,0,1,1,1,0,1,80.0,15,Low,0,Approved,2026-05-04,2028-05-03,KYC Documentation
CUST10496,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2024-09-03,2026-09-03,Standard Risk
CUST10497,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-04-18,2028-04-17,Standard Risk
CUST10498,Business,Russia,Import/Export,0,0,0,1,0,1,1,1,80.0,34,Moderate,0,Approved,2024-12-12,2025-12-12,High-Risk Geography
CUST10499,Business,United Kingdom,Logistics,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-02-05,2027-02-05,Standard Risk
CUST10500,Individual,Russia,Healthcare,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2025-03-21,2026-03-21,High-Risk Geography
CUST10501,Individual,United States,Consulting,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2026-07-29,2028-07-28,KYC Documentation
CUST10502,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-03-18,2027-03-18,Standard Risk
CUST10503,Business,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-02-05,2028-02-05,Standard Risk
CUST10504,Individual,United States,Retail,0,0,0,0,1,1,0,1,60.0,30,Moderate,0,Pending Documents,2024-10-27,2025-10-27,Source of Wealth
CUST10505,Individual,United States,Technology,0,0,0,0,1,1,0,1,60.0,24,Low,0,Remediation,2025-11-06,2027-11-06,Source of Wealth
CUST10506,Business,Mexico,Hospitality,1,0,0,1,1,1,1,1,100.0,38,Moderate,1,Approved,2025-03-28,2026-03-28,PEP
CUST10507,Business,United States,Logistics,0,0,1,1,1,1,1,1,100.0,29,Low,1,Approved,2026-05-30,2028-05-29,Adverse Media
CUST10508,Business,Canada,Logistics,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-07-14,2027-07-14,Standard Risk
CUST10509,Business,Mexico,Manufacturing,0,0,0,1,1,1,0,1,80.0,19,Low,0,Approved,2025-08-26,2027-08-26,KYC Documentation
CUST10510,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,20,Low,0,Periodic Review,2025-07-19,2027-07-19,Source of Wealth
CUST10511,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,21,Low,0,Periodic Review,2025-08-14,2027-08-14,KYC Documentation
CUST10512,Business,China,Import/Export,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-06-17,2027-06-17,Standard Risk
CUST10513,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-06-11,2027-06-11,Standard Risk
CUST10514,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2024-12-21,2026-12-21,Source of Wealth
CUST10515,Individual,Iran,Healthcare,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2024-12-23,2026-12-23,High-Risk Geography
CUST10516,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-06-22,2028-06-21,Standard Risk
CUST10517,Business,Nigeria,Import/Export,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Periodic Review,2026-06-09,2027-06-09,High-Risk Geography
CUST10518,Business,Iran,FinTech,0,0,1,1,1,1,1,1,100.0,50,Moderate,1,Approved,2026-02-04,2027-02-04,Adverse Media
CUST10519,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-12-16,2027-12-16,Standard Risk
CUST10520,Individual,United States,Finance,0,0,0,1,1,0,1,0,60.0,23,Low,0,Pending Documents,2026-01-05,2028-01-05,KYC Documentation
CUST10521,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-11-03,2027-11-03,Standard Risk
CUST10522,Business,United States,FinTech,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2026-01-12,2028-01-12,Source of Wealth
CUST10523,Business,United States,Manufacturing,0,1,0,1,1,1,0,1,80.0,53,Moderate,1,EDD Review,2025-11-23,2026-11-23,Sanctions
CUST10524,Business,Nigeria,Logistics,0,0,0,1,0,1,1,0,60.0,40,Moderate,0,Pending Documents,2025-08-03,2026-08-03,High-Risk Geography
CUST10525,Individual,United States,Retail,0,0,1,0,1,1,1,1,80.0,37,Moderate,1,Approved,2025-07-10,2026-07-10,Adverse Media
CUST10526,Individual,United Kingdom,Education,0,0,0,0,1,1,1,0,60.0,25,Low,0,Remediation,2026-02-07,2028-02-07,Source of Wealth
CUST10527,Individual,Iran,Hospitality,0,0,0,1,1,1,1,0,80.0,37,Moderate,0,Periodic Review,2025-12-11,2026-12-11,High-Risk Geography
CUST10528,Individual,China,Education,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-10-25,2027-10-25,Standard Risk
CUST10529,Business,Canada,Real Estate,0,0,0,1,1,1,0,1,80.0,16,Low,0,Approved,2024-10-04,2026-10-04,KYC Documentation
CUST10530,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-12-14,2026-12-14,Standard Risk
CUST10531,Business,Canada,Real Estate,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2026-06-14,2028-06-13,Source of Wealth
CUST10532,Business,United Kingdom,Logistics,0,0,1,0,0,1,1,0,40.0,50,Moderate,1,Pending Documents,2025-09-24,2026-09-24,Adverse Media
CUST10533,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-02-16,2027-02-16,Standard Risk
CUST10534,Business,United States,Manufacturing,0,0,0,0,1,0,1,1,60.0,35,Moderate,0,Remediation,2026-05-29,2027-05-29,Source of Wealth
CUST10535,Business,Brazil,Logistics,0,0,0,1,1,0,1,1,80.0,18,Low,0,Periodic Review,2025-09-15,2027-09-15,KYC Documentation
CUST10536,Business,United States,Logistics,0,0,0,1,0,1,1,1,80.0,21,Low,0,Approved,2026-07-01,2028-06-30,KYC Documentation
CUST10537,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-04-12,2028-04-11,Standard Risk
CUST10538,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-05-13,2028-05-12,Standard Risk
CUST10539,Individual,United States,Construction,0,0,0,0,1,1,1,0,60.0,29,Low,0,Remediation,2024-12-24,2026-12-24,Source of Wealth
CUST10540,Business,China,Retail,0,0,0,1,1,0,1,0,60.0,31,Moderate,0,Remediation,2025-03-23,2026-03-23,KYC Documentation
CUST10541,Individual,Nigeria,Retail,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2024-10-30,2026-10-30,High-Risk Geography
CUST10542,Individual,United Arab Emirates,Education,0,0,1,1,1,1,1,1,100.0,51,Moderate,1,Approved,2026-03-28,2027-03-28,Adverse Media
CUST10543,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-11,2027-03-11,Standard Risk
CUST10544,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-01-12,2027-01-12,Standard Risk
CUST10545,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,0,80.0,22,Low,0,Approved,2026-08-23,2028-08-22,KYC Documentation
CUST10546,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-11-29,2027-11-29,Standard Risk
CUST10547,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-01-17,2028-01-17,Standard Risk
CUST10548,Individual,United Arab Emirates,Retail,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2026-02-27,2027-02-27,High-Risk Geography
CUST10549,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-18,2027-01-18,Standard Risk
CUST10550,Individual,United Kingdom,Retail,0,0,0,0,1,1,1,1,80.0,25,Low,0,Approved,2026-01-28,2028-01-28,Source of Wealth
CUST10551,Business,United States,Consulting,0,1,0,1,1,1,0,1,80.0,56,Moderate,1,Escalated,2025-06-25,2026-06-25,Sanctions
CUST10552,Individual,United States,Finance,0,0,0,0,1,1,1,1,80.0,25,Low,0,Periodic Review,2025-02-09,2027-02-09,Source of Wealth
CUST10553,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,25,Low,0,Approved,2024-11-14,2026-11-14,KYC Documentation
CUST10554,Business,Russia,Real Estate,0,0,0,1,1,1,1,1,100.0,29,Low,0,Approved,2025-09-10,2027-09-10,High-Risk Geography
CUST10555,Individual,China,Technology,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-08-05,2027-08-05,Standard Risk
CUST10556,Individual,Russia,Construction,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-01-30,2027-01-30,High-Risk Geography
CUST10557,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-11-30,2027-11-30,Standard Risk
CUST10558,Business,United States,FinTech,1,0,0,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-04-25,2026-04-25,PEP
CUST10559,Individual,United Kingdom,Education,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Approved,2024-12-23,2025-12-23,Adverse Media
CUST10560,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-06-07,2027-06-07,Standard Risk
CUST10561,Individual,India,Hospitality,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-07-08,2027-07-08,Source of Wealth
CUST10562,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-10-01,2026-10-01,Standard Risk
CUST10563,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2026-03-21,2028-03-20,Standard Risk
CUST10564,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-02-15,2027-02-15,Standard Risk
CUST10565,Individual,United States,Education,0,1,0,1,1,1,1,1,100.0,48,Moderate,1,EDD Review,2024-12-02,2025-12-02,Sanctions
CUST10566,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,27,Low,0,Approved,2025-01-17,2027-01-17,High-Risk Geography
CUST10567,Individual,United States,Construction,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2026-03-02,2028-03-01,KYC Documentation
CUST10568,Business,United States,Real Estate,0,0,0,0,1,1,1,1,80.0,19,Low,0,Approved,2025-10-26,2027-10-26,Source of Wealth
CUST10569,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-08-15,2028-08-14,Standard Risk
CUST10570,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-12,2027-06-12,Standard Risk
CUST10571,Business,China,Consulting,1,0,0,1,1,1,1,1,100.0,30,Moderate,1,Approved,2026-03-15,2027-03-15,PEP
CUST10572,Individual,Brazil,Retail,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2025-11-25,2027-11-25,KYC Documentation
CUST10573,Individual,Russia,Construction,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2025-09-26,2027-09-26,High-Risk Geography
CUST10574,Business,China,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2024-09-05,2026-09-05,Standard Risk
