customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date
CUST10428,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-10-30,2026-10-30
CUST10429,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-06-13,2028-06-12
CUST10430,Individual,United Arab Emirates,Finance,0,0,0,1,1,0,1,1,80.0,40,Moderate,0,Periodic Review,2025-01-31,2026-01-31
CUST10431,Business,United States,Logistics,0,0,1,1,1,1,1,0,80.0,35,Moderate,1,Approved,2026-02-04,2027-02-04
CUST10432,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-03-28,2027-03-28
CUST10433,Individual,China,Finance,1,0,0,1,1,1,1,1,100.0,31,Moderate,1,Approved,2026-02-14,2027-02-14
CUST10434,Individual,Turkey,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Periodic Review,2025-02-07,2027-02-07
CUST10435,Individual,United States,Technology,1,0,0,0,1,1,1,1,80.0,45,Moderate,1,Periodic Review,2026-01-10,2027-01-10
CUST10436,Individual,United States,Finance,1,0,0,1,1,1,1,1,100.0,36,Moderate,1,Approved,2025-12-31,2026-12-31
CUST10437,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-08-04,2027-08-04
CUST10438,Individual,Iran,Retail,0,0,0,0,1,1,1,1,80.0,43,Moderate,0,Approved,2025-02-12,2026-02-12
CUST10439,Individual,Turkey,Retail,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-06-12,2026-06-12
CUST10440,Individual,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-08-04,2027-08-04
CUST10441,Business,India,Consulting,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-08-23,2028-08-22
CUST10442,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-12-27,2026-12-27
CUST10443,Individual,Canada,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2024-09-16,2026-09-16
CUST10444,Business,United States,FinTech,0,0,0,1,0,1,1,1,80.0,17,Low,0,Periodic Review,2026-04-01,2028-03-31
CUST10445,Business,United Arab Emirates,Consulting,0,0,0,1,1,1,1,0,80.0,37,Moderate,0,Approved,2026-05-14,2027-05-14
CUST10446,Business,United States,FinTech,0,0,1,1,1,1,1,1,100.0,35,Moderate,1,Approved,2025-12-09,2026-12-09
CUST10447,Business,China,Consulting,0,0,0,1,1,0,1,1,80.0,21,Low,0,Approved,2025-08-24,2027-08-24
CUST10448,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-04-02,2028-04-01
CUST10449,Individual,Nigeria,Consulting,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-01-14,2026-01-14
CUST10450,Business,United States,Import/Export,0,0,0,0,1,1,1,1,80.0,18,Low,0,Periodic Review,2025-07-13,2027-07-13
CUST10451,Individual,United States,Finance,0,0,1,0,1,1,1,1,80.0,38,Moderate,1,Approved,2024-11-24,2025-11-24
CUST10452,Individual,United States,Education,0,0,0,0,1,1,1,0,60.0,25,Low,0,Remediation,2025-10-10,2027-10-10
CUST10453,Business,United States,Import/Export,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-10-29,2026-10-29
CUST10454,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-27,2027-02-27
CUST10455,Individual,Turkey,Hospitality,0,0,0,1,1,1,1,1,100.0,28,Low,0,Periodic Review,2026-03-09,2028-03-08
CUST10456,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,0,1,80.0,14,Low,0,Approved,2025-03-25,2027-03-25
CUST10457,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-21,2027-10-21
CUST10458,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-06-26,2028-06-25
CUST10459,Individual,United States,Retail,1,0,0,1,1,1,1,1,100.0,35,Moderate,1,Periodic Review,2025-02-25,2026-02-25
CUST10460,Individual,Canada,Finance,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-03-01,2028-02-29
CUST10461,Individual,United Kingdom,Technology,0,0,0,1,1,0,1,1,80.0,24,Low,0,Periodic Review,2026-07-28,2028-07-27
CUST10462,Business,Brazil,Retail,0,0,1,1,1,1,1,1,100.0,30,Moderate,1,Approved,2025-04-14,2026-04-14
CUST10463,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-06-17,2028-06-16
CUST10464,Business,Iran,Consulting,0,0,0,1,0,1,1,1,80.0,40,Moderate,0,Approved,2025-05-17,2026-05-17
CUST10465,Individual,India,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-27,2027-01-27
CUST10466,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-27,2027-03-27
CUST10467,Business,Turkey,Manufacturing,1,0,0,1,1,1,1,1,100.0,54,Moderate,1,Approved,2025-11-22,2026-11-22
CUST10468,Individual,United States,Education,0,0,1,1,1,1,1,1,100.0,30,Moderate,1,Approved,2025-03-14,2026-03-14
CUST10469,Business,China,Manufacturing,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-12-01,2027-12-01
CUST10470,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-03-11,2027-03-11
CUST10471,Business,India,Consulting,0,0,0,1,0,1,0,1,60.0,32,Moderate,0,Pending Documents,2026-07-09,2027-07-09
CUST10472,Individual,India,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-07-08,2028-07-07
CUST10473,Business,China,Consulting,0,0,1,1,0,1,1,1,80.0,41,Moderate,1,Approved,2025-11-28,2026-11-28
CUST10474,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-06-15,2027-06-15
CUST10475,Business,United States,Hospitality,0,0,1,1,0,1,1,1,80.0,36,Moderate,1,Approved,2025-07-10,2026-07-10
CUST10476,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-08,2026-12-08
CUST10477,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-01-19,2028-01-19
CUST10478,Business,United States,Logistics,0,0,0,0,1,0,1,1,60.0,31,Moderate,0,Remediation,2025-02-08,2026-02-08
CUST10479,Individual,Nigeria,Technology,0,0,0,0,1,1,1,0,60.0,44,Moderate,0,Pending Documents,2025-12-20,2026-12-20
CUST10480,Individual,United States,Construction,0,1,0,1,1,1,1,1,100.0,52,Moderate,1,EDD Review,2026-03-09,2027-03-09
CUST10481,Individual,Russia,Technology,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-02-12,2027-02-12
CUST10482,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-04-08,2028-04-07
CUST10483,Individual,China,Retail,0,0,0,1,1,1,0,0,60.0,21,Low,0,Remediation,2024-11-06,2026-11-06
CUST10484,Individual,United States,Finance,0,0,0,0,1,0,1,1,60.0,34,Moderate,0,Remediation,2025-08-12,2026-08-12
CUST10485,Business,India,Real Estate,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-12-13,2027-12-13
CUST10486,Individual,Turkey,Retail,0,0,1,1,1,1,1,1,100.0,44,Moderate,1,Periodic Review,2025-03-19,2026-03-19
CUST10487,Individual,United Kingdom,Education,0,0,0,1,1,1,1,0,80.0,14,Low,0,Periodic Review,2025-08-26,2027-08-26
CUST10488,Business,Canada,Manufacturing,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2024-10-18,2026-10-18
CUST10489,Business,United Arab Emirates,Import/Export,0,0,0,1,0,1,1,1,80.0,36,Moderate,0,Approved,2026-02-16,2027-02-16
CUST10490,Individual,United States,Education,0,0,0,0,1,1,1,1,80.0,25,Low,0,Approved,2025-01-24,2027-01-24
CUST10491,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-01-12,2027-01-12
CUST10492,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-11-21,2027-11-21
CUST10493,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-11-03,2027-11-03
CUST10494,Individual,United States,Retail,0,0,1,1,1,1,0,0,60.0,38,Moderate,1,Remediation,2026-04-22,2027-04-22
CUST10495,Individual,United States,Consulting,0,0,0,1,1,1,0,1,80.0,15,Low,0,Approved,2026-05-04,2028-05-03
CUST10496,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2024-09-03,2026-09-03
CUST10497,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-04-18,2028-04-17
CUST10498,Business,Russia,Import/Export,0,0,0,1,0,1,1,1,80.0,34,Moderate,0,Approved,2024-12-12,2025-12-12
CUST10499,Business,United Kingdom,Logistics,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-02-05,2027-02-05
CUST10500,Individual,Russia,Healthcare,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2025-03-21,2026-03-21
CUST10501,Individual,United States,Consulting,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2026-07-29,2028-07-28
CUST10502,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-03-18,2027-03-18
CUST10503,Business,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-02-05,2028-02-05
CUST10504,Individual,United States,Retail,0,0,0,0,1,1,0,1,60.0,30,Moderate,0,Pending Documents,2024-10-27,2025-10-27
CUST10505,Individual,United States,Technology,0,0,0,0,1,1,0,1,60.0,24,Low,0,Remediation,2025-11-06,2027-11-06
CUST10506,Business,Mexico,Hospitality,1,0,0,1,1,1,1,1,100.0,38,Moderate,1,Approved,2025-03-28,2026-03-28
CUST10507,Business,United States,Logistics,0,0,1,1,1,1,1,1,100.0,29,Low,1,Approved,2026-05-30,2028-05-29
CUST10508,Business,Canada,Logistics,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-07-14,2027-07-14
CUST10509,Business,Mexico,Manufacturing,0,0,0,1,1,1,0,1,80.0,19,Low,0,Approved,2025-08-26,2027-08-26
CUST10510,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,20,Low,0,Periodic Review,2025-07-19,2027-07-19
CUST10511,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,21,Low,0,Periodic Review,2025-08-14,2027-08-14
CUST10512,Business,China,Import/Export,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-06-17,2027-06-17
CUST10513,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-06-11,2027-06-11
CUST10514,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2024-12-21,2026-12-21
CUST10515,Individual,Iran,Healthcare,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2024-12-23,2026-12-23
CUST10516,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-06-22,2028-06-21
CUST10517,Business,Nigeria,Import/Export,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Periodic Review,2026-06-09,2027-06-09
CUST10518,Business,Iran,FinTech,0,0,1,1,1,1,1,1,100.0,50,Moderate,1,Approved,2026-02-04,2027-02-04
CUST10519,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-12-16,2027-12-16
CUST10520,Individual,United States,Finance,0,0,0,1,1,0,1,0,60.0,23,Low,0,Pending Documents,2026-01-05,2028-01-05
CUST10521,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-11-03,2027-11-03
CUST10522,Business,United States,FinTech,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2026-01-12,2028-01-12
CUST10523,Business,United States,Manufacturing,0,1,0,1,1,1,0,1,80.0,53,Moderate,1,EDD Review,2025-11-23,2026-11-23
CUST10524,Business,Nigeria,Logistics,0,0,0,1,0,1,1,0,60.0,40,Moderate,0,Pending Documents,2025-08-03,2026-08-03
CUST10525,Individual,United States,Retail,0,0,1,0,1,1,1,1,80.0,37,Moderate,1,Approved,2025-07-10,2026-07-10
CUST10526,Individual,United Kingdom,Education,0,0,0,0,1,1,1,0,60.0,25,Low,0,Remediation,2026-02-07,2028-02-07
CUST10527,Individual,Iran,Hospitality,0,0,0,1,1,1,1,0,80.0,37,Moderate,0,Periodic Review,2025-12-11,2026-12-11
CUST10528,Individual,China,Education,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-10-25,2027-10-25
CUST10529,Business,Canada,Real Estate,0,0,0,1,1,1,0,1,80.0,16,Low,0,Approved,2024-10-04,2026-10-04
CUST10530,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2024-12-14,2026-12-14
CUST10531,Business,Canada,Real Estate,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2026-06-14,2028-06-13
CUST10532,Business,United Kingdom,Logistics,0,0,1,0,0,1,1,0,40.0,50,Moderate,1,Pending Documents,2025-09-24,2026-09-24
CUST10533,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-02-16,2027-02-16
CUST10534,Business,United States,Manufacturing,0,0,0,0,1,0,1,1,60.0,35,Moderate,0,Remediation,2026-05-29,2027-05-29
CUST10535,Business,Brazil,Logistics,0,0,0,1,1,0,1,1,80.0,18,Low,0,Periodic Review,2025-09-15,2027-09-15
CUST10536,Business,United States,Logistics,0,0,0,1,0,1,1,1,80.0,21,Low,0,Approved,2026-07-01,2028-06-30
CUST10537,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2026-04-12,2028-04-11
CUST10538,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-05-13,2028-05-12
CUST10539,Individual,United States,Construction,0,0,0,0,1,1,1,0,60.0,29,Low,0,Remediation,2024-12-24,2026-12-24
CUST10540,Business,China,Retail,0,0,0,1,1,0,1,0,60.0,31,Moderate,0,Remediation,2025-03-23,2026-03-23
CUST10541,Individual,Nigeria,Retail,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2024-10-30,2026-10-30
CUST10542,Individual,United Arab Emirates,Education,0,0,1,1,1,1,1,1,100.0,51,Moderate,1,Approved,2026-03-28,2027-03-28
CUST10543,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-11,2027-03-11
CUST10544,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-01-12,2027-01-12
CUST10545,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,0,80.0,22,Low,0,Approved,2026-08-23,2028-08-22
CUST10546,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-11-29,2027-11-29
CUST10547,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-01-17,2028-01-17
CUST10548,Individual,United Arab Emirates,Retail,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2026-02-27,2027-02-27
CUST10549,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-18,2027-01-18
CUST10550,Individual,United Kingdom,Retail,0,0,0,0,1,1,1,1,80.0,25,Low,0,Approved,2026-01-28,2028-01-28
CUST10551,Business,United States,Consulting,0,1,0,1,1,1,0,1,80.0,56,Moderate,1,Escalated,2025-06-25,2026-06-25
CUST10552,Individual,United States,Finance,0,0,0,0,1,1,1,1,80.0,25,Low,0,Periodic Review,2025-02-09,2027-02-09
CUST10553,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,25,Low,0,Approved,2024-11-14,2026-11-14
CUST10554,Business,Russia,Real Estate,0,0,0,1,1,1,1,1,100.0,29,Low,0,Approved,2025-09-10,2027-09-10
CUST10555,Individual,China,Technology,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-08-05,2027-08-05
CUST10556,Individual,Russia,Construction,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-01-30,2027-01-30
CUST10557,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-11-30,2027-11-30
CUST10558,Business,United States,FinTech,1,0,0,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-04-25,2026-04-25
CUST10559,Individual,United Kingdom,Education,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Approved,2024-12-23,2025-12-23
CUST10560,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-06-07,2027-06-07
CUST10561,Individual,India,Hospitality,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-07-08,2027-07-08
CUST10562,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-10-01,2026-10-01
CUST10563,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2026-03-21,2028-03-20
CUST10564,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-02-15,2027-02-15
CUST10565,Individual,United States,Education,0,1,0,1,1,1,1,1,100.0,48,Moderate,1,EDD Review,2024-12-02,2025-12-02
CUST10566,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,27,Low,0,Approved,2025-01-17,2027-01-17
CUST10567,Individual,United States,Construction,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2026-03-02,2028-03-01
CUST10568,Business,United States,Real Estate,0,0,0,0,1,1,1,1,80.0,19,Low,0,Approved,2025-10-26,2027-10-26
CUST10569,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-08-15,2028-08-14
CUST10570,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-12,2027-06-12
CUST10571,Business,China,Consulting,1,0,0,1,1,1,1,1,100.0,30,Moderate,1,Approved,2026-03-15,2027-03-15
CUST10572,Individual,Brazil,Retail,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2025-11-25,2027-11-25
CUST10573,Individual,Russia,Construction,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2025-09-26,2027-09-26
CUST10574,Business,China,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2024-09-05,2026-09-05
CUST10575,Business,United States,Import/Export,1,0,0,0,1,0,1,1,60.0,50,Moderate,1,Remediation,2024-09-21,2025-09-21
CUST10576,Individual,Mexico,Technology,0,0,1,1,1,1,1,0,80.0,39,Moderate,1,Approved,2025-03-31,2026-03-31
CUST10577,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-08-21,2028-08-20
CUST10578,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-26,2027-03-26
CUST10579,Individual,India,Construction,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2024-12-18,2026-12-18
CUST10580,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-04-21,2028-04-20
CUST10581,Business,Brazil,Hospitality,0,0,1,0,1,1,1,1,80.0,42,Moderate,1,Approved,2024-11-30,2025-11-30
CUST10582,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-04-06,2028-04-05
CUST10583,Individual,Mexico,Retail,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2025-02-12,2027-02-12
CUST10584,Individual,Mexico,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-06-14,2028-06-13
CUST10585,Individual,Brazil,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-09-20,2027-09-20
CUST10586,Individual,Mexico,Finance,0,0,0,1,1,1,0,1,80.0,23,Low,0,Approved,2024-12-31,2026-12-31
CUST10587,Individual,Canada,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-12-26,2027-12-26
CUST10588,Individual,United States,Retail,0,0,0,0,1,1,1,1,80.0,27,Low,0,Periodic Review,2024-12-01,2026-12-01
CUST10589,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-03-08,2027-03-08
CUST10590,Individual,United States,Retail,0,0,0,1,1,1,0,1,80.0,23,Low,0,Periodic Review,2026-08-08,2028-08-07
CUST10591,Individual,Nigeria,Healthcare,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Periodic Review,2025-05-18,2026-05-18
CUST10592,Individual,United Kingdom,Construction,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2026-02-12,2028-02-12
CUST10593,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-04-23,2028-04-22
CUST10594,Business,United States,Logistics,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2024-12-06,2026-12-06
CUST10595,Individual,United States,Hospitality,0,0,0,0,1,1,1,0,60.0,27,Low,0,Pending Documents,2025-09-10,2027-09-10
CUST10596,Individual,Nigeria,Retail,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2026-04-04,2027-04-04
CUST10597,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-24,2027-03-24
CUST10598,Individual,United States,Hospitality,0,0,1,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-11-01,2026-11-01
CUST10599,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-03-09,2027-03-09
CUST10600,Individual,Russia,Consulting,0,0,0,0,1,1,1,1,80.0,34,Moderate,0,Approved,2026-07-13,2027-07-13
CUST10601,Individual,Nigeria,Retail,0,0,0,0,1,1,1,1,80.0,35,Moderate,0,Approved,2025-05-25,2026-05-25
CUST10602,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-01-04,2028-01-04
CUST10603,Individual,United States,Retail,1,0,0,1,1,1,1,1,100.0,39,Moderate,1,Approved,2025-05-07,2026-05-07
CUST10604,Individual,United States,Finance,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2025-06-03,2027-06-03
CUST10605,Individual,United Arab Emirates,Construction,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-11-22,2026-11-22
CUST10606,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-10-01,2027-10-01
CUST10607,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-09-14,2027-09-14
CUST10608,Individual,United States,Finance,0,0,1,1,1,0,1,1,80.0,37,Moderate,1,Approved,2024-11-02,2025-11-02
CUST10609,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2024-11-21,2026-11-21
CUST10610,Individual,Mexico,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-09,2027-10-09
CUST10611,Business,United Arab Emirates,Consulting,0,0,0,0,1,1,1,0,60.0,41,Moderate,0,Remediation,2025-09-30,2026-09-30
CUST10612,Individual,United States,Healthcare,0,0,0,0,1,1,0,1,60.0,30,Moderate,0,Remediation,2024-11-04,2025-11-04
CUST10613,Individual,United States,Education,0,0,0,1,1,1,0,1,80.0,15,Low,0,Approved,2026-06-12,2028-06-11
CUST10614,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,12,Low,0,Periodic Review,2026-06-06,2028-06-05
CUST10615,Business,Russia,Manufacturing,0,0,0,1,0,1,1,1,80.0,34,Moderate,0,Approved,2025-12-17,2026-12-17
CUST10616,Individual,United States,Consulting,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2026-02-28,2028-02-28
CUST10617,Individual,United Arab Emirates,Consulting,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Periodic Review,2024-10-09,2025-10-09
CUST10618,Business,Canada,Real Estate,0,0,0,1,0,1,1,1,80.0,24,Low,0,Periodic Review,2024-10-03,2026-10-03
CUST10619,Business,United States,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-01,2028-04-30
CUST10620,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-28,2028-05-27
CUST10621,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-01-04,2027-01-04
CUST10622,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-04-04,2027-04-04
CUST10623,Individual,United Arab Emirates,Hospitality,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2025-06-15,2027-06-15
CUST10624,Individual,Mexico,Retail,0,0,0,1,1,0,1,1,80.0,18,Low,0,Approved,2025-04-05,2027-04-05
CUST10625,Individual,United Kingdom,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-08-26,2027-08-26
CUST10626,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-31,2027-10-31
CUST10627,Business,Russia,Consulting,0,0,0,1,0,1,1,1,80.0,38,Moderate,0,Approved,2025-09-09,2026-09-09
CUST10628,Individual,China,Consulting,0,0,0,1,1,1,0,1,80.0,14,Low,0,Periodic Review,2026-04-06,2028-04-05
CUST10629,Individual,United States,Consulting,0,0,0,0,1,1,1,1,80.0,22,Low,0,Periodic Review,2025-11-20,2027-11-20
CUST10630,Individual,Russia,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2024-11-13,2026-11-13
CUST10631,Business,Canada,Hospitality,0,0,0,1,1,1,1,0,80.0,16,Low,0,Approved,2025-12-13,2027-12-13
CUST10632,Individual,Canada,Retail,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-02-04,2027-02-04
CUST10633,Individual,United Arab Emirates,Education,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-04-28,2027-04-28
CUST10634,Individual,China,Hospitality,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2026-08-01,2028-07-31
CUST10635,Individual,Mexico,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-09-29,2026-09-29
CUST10636,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-12-07,2027-12-07
CUST10637,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-08-20,2028-08-19
CUST10638,Individual,Turkey,Technology,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2026-02-22,2027-02-22
CUST10639,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-07-28,2027-07-28
CUST10640,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-03-13,2027-03-13
CUST10641,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Periodic Review,2026-06-02,2028-06-01
